Event ID,Prediction,DoS Score,Risk Level,SOC Action,Actual,Analyst Decision,MITRE Tactic,MITRE Technique ID,MITRE Technique
129131,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129132,1,0.9276443566136899,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129133,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129134,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129135,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129136,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129137,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129138,1,0.9568226701974889,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129139,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129140,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129141,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129142,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129143,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129144,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129145,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129146,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129147,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129148,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129149,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129150,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129151,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129152,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129153,1,0.993334555123573,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129154,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129155,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129156,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129157,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129158,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129159,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129160,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129161,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129162,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129163,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129164,1,0.9080208674002335,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129165,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129166,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129167,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129168,1,0.9080208674002335,HIGH,SOC ALERT + HUMAN REVIEW,0,PENDING REVIEW,Impact,T1498,Network Denial of Service
129169,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129170,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129171,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129172,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129173,1,0.9568226701974889,HIGH,SOC ALERT + HUMAN REVIEW,0,PENDING REVIEW,Impact,T1498,Network Denial of Service
129174,0,0.00030303030303030303,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129175,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129176,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129177,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129178,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129179,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129180,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129181,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129182,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129183,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129184,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129185,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129186,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129187,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129188,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129189,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129190,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129191,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129192,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129193,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129194,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129195,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129196,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129197,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129198,1,0.9080208674002335,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129199,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129200,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129201,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129202,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129203,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129204,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129205,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129206,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129207,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129208,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129209,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129210,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129211,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129212,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129213,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129214,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129215,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129216,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129217,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129218,1,0.9919536020296691,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129219,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129220,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129221,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129222,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129223,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129224,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129225,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129226,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129227,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129228,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129229,1,0.9568226701974889,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129230,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129231,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129232,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129233,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129234,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129235,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129236,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129237,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129238,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129239,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129240,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129241,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129242,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129243,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129244,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129245,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129246,1,0.8966666666666666,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129247,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129248,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129249,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129250,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129251,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129252,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129253,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129254,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129255,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129256,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129257,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129258,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129259,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129260,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129261,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129262,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129263,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129264,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129265,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129266,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129267,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129268,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129269,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129270,1,0.9080208674002335,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129271,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129272,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129273,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129274,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129275,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129276,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129277,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129278,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129279,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129280,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129281,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129282,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129283,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129284,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129285,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129286,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129287,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129288,1,0.9276443566136899,HIGH,SOC ALERT + HUMAN REVIEW,0,PENDING REVIEW,Impact,T1498,Network Denial of Service
129289,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129290,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129291,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129292,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129293,1,0.9568226701974889,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129294,1,0.7998463241945284,MEDIUM,HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129295,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129296,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129297,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129298,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129299,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129300,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129301,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129302,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129303,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129304,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129305,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129306,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129307,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129308,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129309,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129310,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129311,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129312,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129313,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129314,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129315,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129316,1,0.9080208674002335,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129317,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129318,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129319,1,0.9080208674002335,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129320,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129321,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129322,1,0.99,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129323,1,0.9660019202069975,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129324,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129325,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129326,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129327,1,0.9276443566136899,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129328,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129329,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129330,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129331,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129332,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129333,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129334,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129335,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129336,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129337,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129338,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129339,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129340,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129341,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129342,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129343,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129344,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129345,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129346,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129347,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129348,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129349,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129350,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129351,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129352,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129353,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129354,1,0.9659694194614629,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129355,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129356,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129357,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129358,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129359,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129360,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129361,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129362,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129363,0,0.005644416814236347,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129364,0,0.017833333333333333,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129365,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129366,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129367,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129368,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129369,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129370,1,0.5633214285714286,MEDIUM,HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129371,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129372,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129373,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129374,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129375,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129376,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129377,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129378,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129379,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129380,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129381,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129382,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129383,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129384,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129385,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129386,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129387,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129388,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129389,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129390,0,0.46,LOW,LOG ONLY,1,NOT REQUIRED,N/A,N/A,N/A
129391,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129392,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129393,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129394,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129395,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129396,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129397,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129398,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129399,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
129400,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
129401,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
